ACCOUNT_ID,Type,COUNTRY,PRODUCT,MONTH,UNIT_SALES (in Million $),Per Unit Expense,TOTAL_EXPENSE (in Million $),SALESFORCE_EXPENSE (in Million $),DIGITAL_EXPENSE (in Million $)
20038311,Low,COUNTRY 1,Drug_1,01-05-2013,12.01703987,3.181598459,3.777044786,2.05726859,1.397546335
20038311,Low,COUNTRY 1,Drug_1,01-06-2013,10.31033887,2.463034691,4.186030715,1.971853186,1.133380129
20038311,Low,COUNTRY 1,Drug_1,01-07-2013,13.30315293,2.444740817,5.441539176,2.250526516,1.903982904
20038311,Low,COUNTRY 1,Drug_1,01-08-2013,13.37171055,2.419102456,5.527550318,2.429636108,1.511851279
20038311,Low,COUNTRY 1,Drug_1,01-09-2013,18.7563596,3.326550542,5.638381069,2.809796825,2.137519178
20038311,Low,COUNTRY 1,Drug_1,01-10-2013,10.23672891,2.359806744,4.337952222,2.225562068,0.884454428
20038311,Low,COUNTRY 1,Drug_1,01-11-2013,13.59378772,4.150860701,3.274932285,1.004735829,0.766721121
20038311,Low,COUNTRY 1,Drug_1,01-12-2013,8.627406451,2.039981616,4.229158922,1.674924071,1.38956168
20038311,Low,COUNTRY 1,Drug_1,01-01-2014,14.57384908,2.764737735,5.271331489,2.292409583,1.621880861
20038311,Low,COUNTRY 1,Drug_1,01-02-2014,13.57748921,2.60512486,5.211838181,2.658393037,2.026915351
20038311,Low,COUNTRY 1,Drug_1,01-03-2014,13.56725484,2.678838411,5.064603667,2.497834363,1.94464106
20038311,Low,COUNTRY 1,Drug_1,01-04-2014,11.87441805,2.803264813,4.235924481,1.766074572,1.353015739
20038311,Low,COUNTRY 1,Drug_1,01-05-2014,11.93615832,2.200542017,5.424190145,2.39914925,1.71856465
20038311,Low,COUNTRY 1,Drug_1,01-06-2014,20.38892732,3.59876064,5.66554138,2.402440576,1.754323671
20038311,Low,COUNTRY 1,Drug_1,01-07-2014,9.211236673,1.727823478,5.331121374,3.131573432,1.987649357
20038311,Low,COUNTRY 1,Drug_1,01-08-2014,15.22342593,3.177280583,4.791338231,2.752106042,1.645201017
20038311,Low,COUNTRY 1,Drug_1,01-09-2014,19.13168577,3.740123894,5.115254551,2.92309154,1.345044977
20038311,Low,COUNTRY 1,Drug_1,01-10-2014,16.59384433,2.590692284,6.405177655,3.051353988,1.854664714
20038311,Low,COUNTRY 1,Drug_1,01-11-2014,20.35903541,3.140369822,6.483005686,3.818974184,2.504593544
20038311,Low,COUNTRY 1,Drug_1,01-12-2014,18.83680308,3.473072831,5.423670621,2.292293773,1.545672209
20038311,Low,COUNTRY 1,Drug_1,01-01-2015,27.15894792,3.745627803,7.250840006,3.710344546,2.61054859
20038311,Low,COUNTRY 1,Drug_1,01-02-2015,20.59128718,3.128896564,6.581006038,3.143315626,2.588643851
20038311,Low,COUNTRY 1,Drug_1,01-03-2015,25.92369788,3.92267556,6.608677543,3.32095125,1.789798452
20038311,Low,COUNTRY 1,Drug_1,01-04-2015,23.80187459,3.136489251,7.588699558,4.158320291,2.965432121
20038311,Low,COUNTRY 1,Drug_1,01-05-2015,26.77699345,3.597038944,7.444176687,3.781455725,2.90312678
20038311,Low,COUNTRY 1,Drug_1,01-06-2015,20.51061362,3.138435552,6.535298648,3.046629165,2.347158185
20038311,Low,COUNTRY 1,Drug_1,01-07-2015,20.16900795,2.736132718,7.371355862,4.299489456,2.324105275
20038311,Low,COUNTRY 1,Drug_1,01-08-2015,22.39806905,2.800588852,7.997628439,4.098681455,2.735728476
20038311,Low,COUNTRY 1,Drug_1,01-09-2015,27.21432835,3.759714121,7.238403633,4.256003452,2.350607738
20038311,Low,COUNTRY 1,Drug_1,01-10-2015,19.8003728,3.028784663,6.53739866,3.276720196,2.227509753
20038311,Low,COUNTRY 1,Drug_1,01-11-2015,20.88898964,3.258760618,6.410102518,2.849599443,2.408952138
20038311,Low,COUNTRY 1,Drug_1,01-12-2015,20.15192507,3.657018604,5.510479233,2.937988964,1.472674094
20038311,Low,COUNTRY 1,Drug_1,01-01-2016,18.74759494,2.323648464,8.068171771,4.400316543,2.751628206
20038311,Low,COUNTRY 1,Drug_1,01-02-2016,23.53215153,3.312348789,7.10437005,3.637411932,2.765234566
20038311,Low,COUNTRY 1,Drug_1,01-03-2016,27.40464967,4.296605509,6.378209405,2.998478795,1.723131319
20038311,Low,COUNTRY 1,Drug_1,01-04-2016,25.74581221,5.969474314,4.31291113,1.762122507,1.233377593
20038311,Low,COUNTRY 1,Drug_1,01-05-2016,15.09294084,3.071482755,4.913894051,2.048010047,1.222998805
20038311,Low,COUNTRY 1,Drug_1,01-06-2016,8.596743816,1.425569012,6.030394701,2.796307527,2.266272426
20038311,Low,COUNTRY 1,Drug_1,01-07-2016,11.97620893,2.598644431,4.608637021,1.673506504,1.613666002
20038311,Low,COUNTRY 1,Drug_1,01-08-2016,22.09404916,3.889883063,5.679874896,2.392791634,1.657056833
20038311,Low,COUNTRY 1,Drug_1,01-09-2016,13.47231004,3.576815494,3.766565556,1.570668308,1.059953437
20038311,Low,COUNTRY 1,Drug_1,01-10-2016,20.2056818,2.90103126,6.96499968,3.654172003,2.208081719
20038311,Low,COUNTRY 1,Drug_1,01-11-2016,20.34889668,3.413068441,5.96205351,3.358436079,1.515397863
20038311,Low,COUNTRY 1,Drug_1,01-12-2016,19.26100933,3.202823083,6.013759996,2.618682169,2.393816225
20038311,Low,COUNTRY 1,Drug_1,01-01-2017,12.05378011,3.489599542,3.454201539,1.082138296,1.016251096
20038311,Low,COUNTRY 1,Drug_1,01-02-2017,14.2884289,3.180353007,4.492717906,2.318629742,1.582821647
20038311,Low,COUNTRY 1,Drug_1,01-03-2017,7.765504847,2.756937968,2.816713665,1.018618018,0.975439373
20038311,Low,COUNTRY 1,Drug_1,01-04-2017,6.684275038,1.418988267,4.710592183,2.593763283,1.750853596
20038311,Low,COUNTRY 1,Drug_1,01-05-2017,8.292402163,2.78749603,2.974857031,1.295014672,0.661413035
20038311,Low,COUNTRY 1,Drug_1,01-06-2017,13.47231004,3.527350378,3.81938526,2.122321051,1.149663258
20038311,Low,COUNTRY 1,Drug_1,01-07-2017,6.684275038,2.018892076,3.310862981,1.788546924,0.794501761
20038311,Low,COUNTRY 1,Drug_1,01-08-2017,13.47231004,7.124818952,1.89089858,0.934504957,0.507374725
20038311,Low,COUNTRY 1,Drug_1,01-09-2017,6.684275038,2.291312524,2.917225375,0.824252386,0.583246981
20038311,Low,COUNTRY 1,Drug_1,01-11-2017,6.636712404,2.382371634,2.785758657,0.809932312,0.671528501
20038311,Low,COUNTRY 1,Drug_1,01-01-2018,19.15063971,3.462661284,5.530613057,3.190161902,1.477873747
20038311,Low,COUNTRY 1,Drug_1,01-02-2018,7.145164342,1.448212468,4.933781818,2.930807684,1.794002959
20038311,Low,COUNTRY 1,Drug_1,01-03-2018,20.35736897,5.841972095,3.48467412,1.629280826,0.975844689
20038311,Low,COUNTRY 1,Drug_1,01-04-2018,11.86088032,2.398501395,4.945121294,2.150440742,1.720969811
20038311,Low,COUNTRY 1,Drug_1,01-05-2018,19.01202502,3.197914269,5.945132802,2.918009747,1.687260372
20038311,Low,COUNTRY 1,Drug_1,01-06-2018,26.16474485,5.357058454,4.884162657,2.606057186,1.295086383
20038311,Low,COUNTRY 1,Drug_1,01-07-2018,20.47032149,4.101405739,4.991050092,1.916240493,1.569748686
20038311,Low,COUNTRY 1,Drug_1,01-08-2018,13.59132074,2.720901612,4.995153328,2.672799649,1.15374363
20038311,Low,COUNTRY 1,Drug_1,01-09-2018,4.980408547,1.006068916,4.950365196,2.929657451,1.174787339
20038311,Low,COUNTRY 1,Drug_1,01-10-2018,5.343097459,6.604921953,0.808956941,0.473636544,0.131589706
20038311,Low,COUNTRY 1,Drug_3,01-06-2014,4.119382182,2.8566686,1.442023125,0.578667414,0.377151455
20038311,Low,COUNTRY 1,Drug_3,01-07-2014,2.972476761,3.157067596,0.941530921,0.523014799,0.361961602
20038311,Low,COUNTRY 1,Drug_3,01-08-2014,2.970075865,1.450804136,2.047192857,0.269462383,0.805787265
20038311,Low,COUNTRY 1,Drug_3,01-09-2014,2.985755861,1.591386792,1.876197462,0.273273264,0.150990268
20038311,Low,COUNTRY 1,Drug_3,01-10-2014,4.116563123,4.502319316,0.914320561,0.07698522,0.3301634
20038311,Low,COUNTRY 1,Drug_3,01-11-2014,3.674335731,1.901249305,1.932590177,0.572044607,0.187472038
20038311,Low,COUNTRY 1,Drug_3,01-12-2014,3.670898477,1.634480183,2.24591189,0.258042446,0.022649174
20038311,Low,COUNTRY 1,Drug_3,01-01-2015,3.662533598,1.025950568,3.569892851,2.003961233,0.815163881
20038311,Low,COUNTRY 1,Drug_3,01-02-2015,3.671752295,2.109024759,1.740971641,0.750187684,0.33628301
20038311,Low,COUNTRY 1,Drug_3,01-03-2015,2.948029347,1.391109746,2.119192505,1.041620341,0.097906324
20038311,Low,COUNTRY 1,Drug_3,01-04-2015,2.955261812,1.393405236,2.120891853,1.100524148,0.581001722
20038311,Low,COUNTRY 1,Drug_3,01-05-2015,3.649105189,1.436114591,2.540956837,0.54723172,0.21247556
20038311,Low,COUNTRY 1,Drug_3,01-06-2015,3.652056218,2.926386383,1.247974717,0.320524536,0.432402328
20038311,Low,COUNTRY 1,Drug_3,01-07-2015,4.113492579,2.483583999,1.656272782,0.953042306,0.018192062
20038311,Low,COUNTRY 1,Drug_3,01-08-2015,3.657883062,1.850271419,1.976944044,0.225983997,0.095664885
20038311,Low,COUNTRY 1,Drug_3,01-09-2015,2.972005394,1.510869757,1.967082457,0.192435775,0.260157009
20038311,Low,COUNTRY 1,Drug_3,01-10-2015,3.652056218,1.631467297,2.23851022,0.864386339,0.583422382
20038311,Low,COUNTRY 1,Drug_3,01-11-2015,4.85265355,8.300709172,0.584607104,0.340399716,0.198262264
20038311,Low,COUNTRY 1,Drug_3,01-12-2015,3.649105189,2.312080855,1.578277499,0.396431344,0.573089604
20038311,Low,COUNTRY 1,Drug_3,01-01-2016,2.962424562,1.483941207,1.996322056,0.816980371,0.19740306
20038311,Low,COUNTRY 1,Drug_3,01-02-2016,4.106451605,3.248058257,1.264278926,0.461398835,0.46499676
20038311,Low,COUNTRY 1,Drug_3,01-03-2016,5.379191919,4.893645032,1.099219883,0.621873258,0.369712943
20038311,Low,COUNTRY 1,Drug_3,01-04-2016,3.652056218,1.152097739,3.169918744,1.887314378,1.04558469
20038311,Low,COUNTRY 1,Drug_3,01-05-2016,2.948029347,1.693667829,1.740618377,0.959926254,0.099370676
20038311,Low,COUNTRY 1,Drug_3,01-06-2016,4.578367533,2.395870894,1.910940838,0.212663211,0.655469245
20038311,Low,COUNTRY 1,Drug_3,01-07-2016,1.896893418,4.092847971,0.463465399,0.258792861,0.137979989
20038311,Low,COUNTRY 1,Drug_3,01-08-2016,6.484653945,2.92587502,2.216312693,1.161188487,0.565280729
20038311,Low,COUNTRY 1,Drug_3,01-09-2016,4.578367533,1.227073533,3.731127281,1.989079918,0.989217965
20038311,Low,COUNTRY 1,Drug_3,01-10-2016,2.948029347,1.406840324,2.095496765,0.37355611,0.580644033
20038311,Low,COUNTRY 1,Drug_3,01-11-2016,4.09005263,3.667450915,1.115230367,0.174148169,0.434799253
20038311,Low,COUNTRY 1,Drug_3,01-12-2016,2.948029347,3.167742606,0.930640432,0.536182643,0.299428127
20038311,Low,COUNTRY 1,Drug_3,01-02-2017,5.352343972,2.094369435,2.55558732,1.184485511,0.865641839
20038311,Low,COUNTRY 1,Drug_3,01-03-2017,7.825443204,5.455559382,1.434397952,0.386064117,0.444701554
20038311,Low,COUNTRY 1,Drug_3,01-04-2017,4.09005263,1.589516875,2.573142,1.51640878,0.917595889
20038311,Low,COUNTRY 1,Drug_3,01-05-2017,10.05917006,6.388719177,1.574520617,0.761350079,0.199366541
20038311,Low,COUNTRY 1,Drug_3,01-06-2017,2.948029347,1.260045466,2.339621408,0.954397706,0.581090151
20038311,Low,COUNTRY 1,Drug_3,01-07-2017,4.09005263,2.282769116,1.791706661,0.501780806,0.175215703
20038311,Low,COUNTRY 1,Drug_3,01-08-2017,2.948029347,1.419450078,2.076881316,0.763624166,0.147510211
20038311,Low,COUNTRY 1,Drug_3,01-09-2017,2.948029347,2.273592262,1.296639418,0.449611565,0.034585067
20038311,Low,COUNTRY 1,Drug_3,01-10-2017,4.09005263,20.11137927,0.203370071,0.121703338,0.068609408
20038311,Low,COUNTRY 1,Drug_3,01-12-2017,4.09005263,1.690727024,2.419108805,0.37736141,0.726007537
20038311,Low,COUNTRY 1,Drug_3,01-06-2018,2.948029347,2.835395673,1.039724147,0.608069617,0.361778729
20038311,Low,COUNTRY 1,Drug_3,01-08-2018,2.948029347,1.546556414,1.906189338,0.287163921,0.231939401
20038311,Low,COUNTRY 1,Drug_3,01-09-2018,5.196893418,2.248279411,2.311498025,0.752512131,0.197789258
20038311,Low,COUNTRY 1,Drug_3,01-10-2018,2.82380692,3.173777545,0.889730575,0.509645423,0.043896373
603686,High,COUNTRY 1,Drug_2,01-08-2010,94.59862596,6.584238741,14.36743558,7.59478812,5.721077602
603686,High,COUNTRY 1,Drug_2,01-09-2010,55.06051852,3.834458049,14.35940042,8.399389822,5.354001717
603686,High,COUNTRY 1,Drug_2,01-10-2010,77.09631879,3.326830608,23.17410409,13.12394516,9.034528052
603686,High,COUNTRY 1,Drug_2,01-11-2010,109.3587208,4.740329374,23.069857,13.09189906,8.923482745
603686,High,COUNTRY 1,Drug_2,01-12-2010,54.98610125,2.38531111,23.05196208,13.02626203,8.978272101
603686,High,COUNTRY 1,Drug_2,01-01-2011,77.35078049,2.865217026,26.99648222,15.65001136,10.44333368
603686,High,COUNTRY 1,Drug_2,01-02-2011,116.2069153,4.333480532,26.81606954,15.37081741,10.00227769
603686,High,COUNTRY 1,Drug_2,01-03-2011,81.37970579,3.059270679,26.60101519,15.37280784,10.34785419
603686,High,COUNTRY 1,Drug_2,01-04-2011,82.00674239,3.276430233,25.02929608,14.60968394,9.808704193
603686,High,COUNTRY 1,Drug_2,01-05-2011,100.9224641,3.991658404,25.28334188,14.95631898,9.933917107
603686,High,COUNTRY 1,Drug_2,01-06-2011,78.1652909,2.934011448,26.64109949,15.28914039,10.19781088
603686,High,COUNTRY 1,Drug_2,01-07-2011,123.5441948,3.130671092,39.46252773,22.72867936,15.21915959
603686,High,COUNTRY 1,Drug_2,01-08-2011,170.3335455,4.175451158,40.79404573,23.50445964,15.95502645
603686,High,COUNTRY 1,Drug_2,01-09-2011,110.1580851,2.799912781,39.34339878,23.5220978,15.41242005
603686,High,COUNTRY 1,Drug_2,01-10-2011,99.08547052,3.562051812,27.81696498,16.4210629,11.11576731
603686,High,COUNTRY 1,Drug_2,01-11-2011,83.57172478,2.876850785,29.04972521,17.1506156,11.46373069
603686,High,COUNTRY 1,Drug_2,01-12-2011,106.4814105,3.703834847,28.74896287,17.15995678,11.12173322
603686,High,COUNTRY 1,Drug_2,01-01-2012,90.80269788,2.878701593,31.54293523,18.77882438,12.3912286
603686,High,COUNTRY 1,Drug_2,01-02-2012,98.21468569,3.092585193,31.75811807,18.0515795,12.26155908
603686,High,COUNTRY 1,Drug_2,01-03-2012,132.5583732,4.169203937,31.79464838,18.71319941,12.06655538
603686,High,COUNTRY 1,Drug_2,01-04-2012,82.46267588,2.840426911,29.0317894,16.39493698,11.24971273
603686,High,COUNTRY 1,Drug_2,01-05-2012,137.1096225,4.784079923,28.65955935,16.98938373,10.88580763
603686,High,COUNTRY 1,Drug_2,01-06-2012,77.82476893,2.612585811,29.7884068,17.22551856,11.66943296
603686,High,COUNTRY 1,Drug_2,01-07-2012,100.7932065,2.953690369,34.12449983,19.41164682,13.38555955
603686,High,COUNTRY 1,Drug_2,01-08-2012,100.3187846,3.085007492,32.51816563,19.4786023,12.35545524
603686,High,COUNTRY 1,Drug_2,01-09-2012,131.1488385,3.98288285,32.92811851,18.80940954,12.72179592
603686,High,COUNTRY 1,Drug_2,01-10-2012,108.7827705,3.196136175,34.03571204,20.26663301,12.80370548
603686,High,COUNTRY 1,Drug_2,01-11-2012,98.80727956,3.102043301,31.85232119,18.13314638,12.69831816
603686,High,COUNTRY 1,Drug_2,01-12-2012,121.7697708,3.596102081,33.86160016,20.0408975,12.77385394
603686,High,COUNTRY 1,Drug_2,01-01-2013,92.43007182,3.128397962,29.54549675,16.87885719,11.79096383
603686,High,COUNTRY 1,Drug_2,01-02-2013,64.04863753,2.172789858,29.47760332,16.79252425,11.15060566
603686,High,COUNTRY 1,Drug_2,01-03-2013,128.1395355,4.585031281,27.94736342,16.37142808,10.47235932
603686,High,COUNTRY 1,Drug_2,01-04-2013,125.5554061,4.322839861,29.04465817,17.30736044,10.82960556
603686,High,COUNTRY 1,Drug_2,01-05-2013,85.54070171,2.893437771,29.56369153,17.37665336,11.63594037
603686,High,COUNTRY 1,Drug_2,01-06-2013,89.685418,2.878378537,31.15831252,17.60944028,11.90750365
603686,High,COUNTRY 1,Drug_2,01-07-2013,110.0268983,3.849061273,28.58538498,16.3843622,11.43355643
603686,High,COUNTRY 1,Drug_2,01-08-2013,69.6990367,2.441926096,28.54264788,17.02573364,10.77538264
603686,High,COUNTRY 1,Drug_2,01-09-2013,95.15218868,3.342047751,28.47122356,16.73422343,10.56715333
603686,High,COUNTRY 1,Drug_2,01-10-2013,128.9504288,3.41709728,37.73683282,22.33628011,14.2355435
603686,High,COUNTRY 1,Drug_2,01-11-2013,129.911797,3.463971284,37.5037165,22.43984463,14.96277452
603686,High,COUNTRY 1,Drug_2,01-12-2013,111.7299186,3.044727771,36.69619323,21.15580359,13.86158443
603686,High,COUNTRY 1,Drug_2,01-01-2014,111.6947006,3.394542133,32.90420216,18.88452866,12.32069929
603686,High,COUNTRY 1,Drug_2,01-02-2014,92.43056959,2.687299176,34.39534028,19.76375061,13.08099994
603686,High,COUNTRY 1,Drug_2,01-03-2014,134.4263174,3.849785592,34.91787119,20.44270109,13.11202782
603686,High,COUNTRY 1,Drug_2,01-04-2014,143.3184936,3.84042947,37.31835065,22.27815756,14.808329
603686,High,COUNTRY 1,Drug_2,01-05-2014,104.7562745,2.783253847,37.63805971,22.40093945,14.4105026
603686,High,COUNTRY 1,Drug_2,01-06-2014,133.621746,3.591563941,37.20433443,21.89508291,14.81861524
603686,High,COUNTRY 1,Drug_2,01-07-2014,82.4314393,2.709778741,30.41998893,17.7259632,11.80473954
603686,High,COUNTRY 1,Drug_2,01-08-2014,124.468424,4.067409313,30.60140114,18.11791126,11.4659209
603686,High,COUNTRY 1,Drug_2,01-09-2014,96.13482289,3.198877326,30.0526757,17.73713759,11.52367725
603686,High,COUNTRY 1,Drug_2,01-10-2014,121.5190482,2.877029691,42.23767609,24.33315825,16.88207716
603686,High,COUNTRY 1,Drug_2,01-11-2014,129.8318831,3.132612743,41.44523877,23.79119725,16.57649666
603686,High,COUNTRY 1,Drug_2,01-12-2014,174.0987633,3.995376846,43.57505437,25.79777341,17.0090541
603686,High,COUNTRY 1,Drug_2,01-01-2015,179.4617793,3.404580301,52.71186561,30.63023482,20.64404764
603686,High,COUNTRY 1,Drug_2,01-02-2015,170.3360511,3.289600874,51.78015742,30.59005772,20.66830742
603686,High,COUNTRY 1,Drug_2,01-03-2015,166.6450975,3.23044091,51.58586773,30.81616561,20.3134571
603686,High,COUNTRY 1,Drug_2,01-04-2015,114.1466763,3.523392873,32.39680626,18.41676903,12.36809916
603686,High,COUNTRY 1,Drug_2,01-05-2015,91.21279855,2.750391043,33.1635746,19.15063867,12.55825894
603686,High,COUNTRY 1,Drug_2,01-06-2015,128.3082185,3.757595285,34.14636457,19.70325393,13.62644575
603686,High,COUNTRY 1,Drug_2,01-07-2015,130.8426055,3.938984583,33.2173439,19.74616105,12.49327518
603686,High,COUNTRY 1,Drug_2,01-08-2015,111.9373197,3.448259158,32.46197996,18.64343455,12.71133135
603686,High,COUNTRY 1,Drug_2,01-09-2015,92.46708431,2.710453443,34.11498712,19.53686854,13.13892829
603686,High,COUNTRY 1,Drug_2,01-10-2015,136.5087908,3.58565909,38.07076673,22.25248408,14.46685472
603686,High,COUNTRY 1,Drug_2,01-11-2015,111.4334168,2.824708869,39.44952276,22.92151408,15.25270549
603686,High,COUNTRY 1,Drug_2,01-12-2015,142.9231209,3.667527807,38.96988064,22.96291352,15.04615105
603686,High,COUNTRY 1,Drug_2,01-01-2016,117.0205698,2.740720221,42.69701405,24.71075729,16.93129946
603686,High,COUNTRY 1,Drug_2,01-02-2016,169.1766408,3.958336926,42.7393231,25.06717981,16.88532031
603686,High,COUNTRY 1,Drug_2,01-03-2016,151.0736626,3.387565927,44.59652324,25.71542623,17.07385853
603686,High,COUNTRY 1,Drug_2,01-04-2016,105.4845277,3.859221674,27.33310927,15.44064085,10.34288969
603686,High,COUNTRY 1,Drug_2,01-05-2016,75.94565378,2.628851887,28.88928591,16.43536475,11.21628329
603686,High,COUNTRY 1,Drug_2,01-06-2016,99.20137993,3.63501096,27.29053118,16.00089688,10.1252448
603686,High,COUNTRY 1,Drug_2,01-07-2016,106.9680779,2.741174347,39.0227196,23.37694614,15.17129844
603686,High,COUNTRY 1,Drug_2,01-08-2016,129.617039,3.462783496,37.43145916,22.32919751,14.70103605
603686,High,COUNTRY 1,Drug_2,01-09-2016,147.3354219,3.8118071,38.65238141,22.82769724,15.26401383
603686,High,COUNTRY 1,Drug_2,01-10-2016,123.1735404,3.13403642,39.30188546,23.20815345,15.38839633
603686,High,COUNTRY 1,Drug_2,01-11-2016,127.4811626,3.282826553,38.83274384,23.14252023,15.20155578
603686,High,COUNTRY 1,Drug_2,01-12-2016,148.3483838,3.646119437,40.68664956,24.07986019,15.71861875
603686,High,COUNTRY 1,Drug_2,01-01-2017,157.6854928,4.204123242,37.50734308,22.49039744,14.3839789
603686,High,COUNTRY 1,Drug_2,01-02-2017,120.0703589,3.068910393,39.12475228,22.40075991,15.54155281
603686,High,COUNTRY 1,Drug_2,01-03-2017,107.8379081,2.826620127,38.15083147,22.4184606,14.47755984
603686,High,COUNTRY 1,Drug_2,01-04-2017,103.8383357,2.641086163,39.3165271,22.88699282,15.29760187
603686,High,COUNTRY 1,Drug_2,01-05-2017,117.1461601,2.848589289,41.12427177,23.72197054,16.09147407
603686,High,COUNTRY 1,Drug_2,01-06-2017,179.259187,4.423803461,40.52150792,24.09956309,15.60456928
603686,High,COUNTRY 1,Drug_2,01-07-2017,98.67628026,2.831932239,34.84415301,19.99411655,13.63708663
603686,High,COUNTRY 1,Drug_2,01-08-2017,165.0992346,4.718461881,34.9900537,20.41113891,13.96226713
603686,High,COUNTRY 1,Drug_2,01-09-2017,95.6349214,2.615561777,36.5638167,21.88420876,13.95764889
603686,High,COUNTRY 1,Drug_2,01-10-2017,108.8280468,2.919966333,37.27030876,22.18847464,14.5877627
603686,High,COUNTRY 1,Drug_2,01-11-2017,148.4407982,3.919619468,37.87122689,22.08671652,14.44173432
603686,High,COUNTRY 1,Drug_2,01-12-2017,126.4160033,3.221776399,39.23798167,22.47937646,15.56068402
603686,High,COUNTRY 1,Drug_2,01-01-2018,137.7845616,3.458736319,39.83667701,23.88766336,15.68990985
603686,High,COUNTRY 1,Drug_2,01-02-2018,132.570177,3.354348124,39.52188983,22.87083317,15.02035024
603686,High,COUNTRY 1,Drug_2,01-03-2018,119.3774527,3.151876674,37.87503924,22.13647043,15.07667064
603686,High,COUNTRY 1,Drug_2,01-04-2018,137.5754964,3.514253675,39.14785588,23.1260859,14.78158595
603686,High,COUNTRY 1,Drug_2,01-05-2018,109.5909621,2.791579497,39.25768985,22.52260984,15.17881178
603686,High,COUNTRY 1,Drug_2,01-06-2018,134.4346039,3.43812005,39.1011954,23.45630995,14.97474739
603686,High,COUNTRY 1,Drug_2,01-07-2018,129.8957839,2.901926729,44.76191029,25.94102646,17.42657473
603686,High,COUNTRY 1,Drug_2,01-08-2018,168.5933548,3.936124174,42.83232625,24.8153121,16.29241703
603686,High,COUNTRY 1,Drug_2,01-09-2018,138.3471312,3.200239999,43.23023624,25.38098442,17.03616107
603686,High,COUNTRY 1,Drug_2,01-10-2018,151.9031096,4.044580002,37.55720236,22.32400218,14.33367101
603686,High,COUNTRY 1,Drug_1,01-08-2010,46.72527025,4.231091468,11.04331367,6.529524768,4.277937954
603686,High,COUNTRY 1,Drug_1,01-09-2010,57.9710883,5.596957742,10.35760693,5.121960572,3.545175831
603686,High,COUNTRY 1,Drug_1,01-10-2010,49.64549349,3.765246407,13.18519112,7.094517978,4.821824656
603686,High,COUNTRY 1,Drug_1,01-11-2010,59.36527515,4.126455,14.38650734,7.959718656,5.019626823
603686,High,COUNTRY 1,Drug_1,01-12-2010,33.30264128,2.356196251,14.13406938,8.398980503,4.778169878
603686,High,COUNTRY 1,Drug_1,01-01-2011,58.32449715,3.936938403,14.81468369,8.702250026,5.861635413
603686,High,COUNTRY 1,Drug_1,01-02-2011,44.98893577,3.251171126,13.83776308,7.80995802,4.91440939
603686,High,COUNTRY 1,Drug_1,01-03-2011,40.03589005,2.744861902,14.58575749,7.953472563,5.367354956
603686,High,COUNTRY 1,Drug_1,01-04-2011,55.60624213,3.470928981,16.02056465,8.756918313,5.936417363
603686,High,COUNTRY 1,Drug_1,01-05-2011,40.36873339,2.408258917,16.76262179,9.657719088,6.178796537
603686,High,COUNTRY 1,Drug_1,01-06-2011,61.25134571,3.762438965,16.27969152,9.294667465,6.268379436
603686,High,COUNTRY 1,Drug_1,01-07-2011,47.48791387,2.605794858,18.22396484,10.43178877,6.741691631
603686,High,COUNTRY 1,Drug_1,01-08-2011,74.75818869,4.346810499,17.19840069,9.464225077,6.26507523
603686,High,COUNTRY 1,Drug_1,01-09-2011,49.25090365,3.06332257,16.07760937,9.611945913,6.207588586
603686,High,COUNTRY 1,Drug_1,01-10-2011,66.51825599,3.734906275,17.80988627,10.56768079,6.31706217
603686,High,COUNTRY 1,Drug_1,01-11-2011,53.11244726,2.793480826,19.01299868,10.72873521,7.100996685
603686,High,COUNTRY 1,Drug_1,01-12-2011,59.53815045,3.429656989,17.35979739,10.30163511,6.40566677
603686,High,COUNTRY 1,Drug_1,01-01-2012,47.13695176,3.040244975,15.50432684,8.296208726,5.343705439
603686,High,COUNTRY 1,Drug_1,01-02-2012,60.98785762,4.123031885,14.79199272,8.719620121,5.299402774
603686,High,COUNTRY 1,Drug_1,01-03-2012,39.98917595,2.802074555,14.27127479,7.730888536,4.941922937
603686,High,COUNTRY 1,Drug_1,01-04-2012,41.18731729,3.308289535,12.44973176,7.006401217,4.764698764
603686,High,COUNTRY 1,Drug_1,01-05-2012,47.52854524,3.24987373,14.62473597,8.254702027,5.688409668
603686,High,COUNTRY 1,Drug_1,01-06-2012,46.76840633,3.66068868,12.77584914,7.47466984,4.981834349
603686,High,COUNTRY 1,Drug_1,01-07-2012,51.39480954,3.015966009,17.0409114,9.271650617,6.109392083
603686,High,COUNTRY 1,Drug_1,01-08-2012,60.42163453,3.183923895,18.97709761,10.47266684,7.546646012
603686,High,COUNTRY 1,Drug_1,01-09-2012,67.95226037,3.885573766,17.4883465,9.901056146,6.216253826
603686,High,COUNTRY 1,Drug_1,01-10-2012,50.4956423,2.908046039,17.36411378,10.17189412,6.071357931
603686,High,COUNTRY 1,Drug_1,01-11-2012,53.50014537,2.921158377,18.31470207,10.74242051,7.280547629
603686,High,COUNTRY 1,Drug_1,01-12-2012,74.61792962,4.409960521,16.92031692,10.15142085,6.436999151
603686,High,COUNTRY 1,Drug_1,01-01-2013,68.00661853,3.955929653,17.19105861,10.26282305,6.629741339
603686,High,COUNTRY 1,Drug_1,01-02-2013,33.55445861,2.045885763,16.40094438,9.006374353,6.431344739
